PID FD NAME
1710 mem /usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0
1710 mem /usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23609.1
1710 mem /usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4200.8
1710 mem /usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11600.0
1710 mem /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
1710 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1710 mem /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.20.0
1710 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1710 mem /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
1710 mem /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
1710 mem /usr/lib/x86_64-linux-gnu/libwacom.so.9.0.0
1710 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1710 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1710 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1710 mem /usr/lib/x86_64-linux-gnu/libcairo.so.2.11600.0
1710 mem /usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.5000.6
1710 mem /usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.5000.6
1710 mem /usr/lib/x86_64-linux-gnu/libgdk-3.so.0.2404.29
1710 mem /usr/lib/x86_64-linux-gnu/libgtk-3.so.0.2404.29
1710 mem /usr/lib/x86_64-linux-gnu/gtk-3.0/modules/libcanberra-gtk3-module.so
1710 DEL
1710 DEL
1710 mem /usr/lib/gnome-settings-daemon-42/libgsd.so
1710 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1710 mem /usr/share/locale-langpack/en/LC_MESSAGES/gtk30.mo
1710 0r /dev/null
1710 1u type=STREAM
1710 2u type=STREAM
1710 3u type=STREAM
1710 4u [eventfd]
1710 5u [eventfd]
1710 6u [eventfd]
1710 7u type=STREAM
1710 8u [eventfd]
1710 9u /memfd:wayland-cursor
1710 10u type=STREAM
1710 11u type=STREAM
1710 12u [eventfd]
1743 cwd /home/andriy
1743 rtd /
1743 txt /usr/libexec/gsd-printer
1743 mem /usr/lib/locale/locale-archive
1743 mem /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
1743 mem /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1
1743 mem /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.0.9
1743 mem /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
1743 mem /usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4
1743 mem /usr/lib/x86_64-linux-gnu/libcap.so.2.44
1743 mem /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3
1743 mem /usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8
1743 mem /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
1743 mem /usr/lib/x86_64-linux-gnu/libdatrie.so.1.4.0
1743 mem /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.0.9
1743 mem /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0
1743 mem /usr/lib/x86_64-linux-gnu/libresolv.so.2
1743 mem /usr/lib/x86_64-linux-gnu/libkeyutils.so.1.9
1743 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1743 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1743 mem /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
1743 mem /usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7
1743 mem /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.2.1
1743 mem /usr/lib/x86_64-linux-gnu/libthai.so.0.3.1
1743 mem /usr/lib/x86_64-linux-gnu/libatspi.so.0.0.1
1743 mem /usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2
1743 mem /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
1743 mem /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
1743 mem /usr/lib/x86_64-linux-gnu/libfreetype.so.6.18.1
1743 mem /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.40.0
1743 mem /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
1743 mem /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
1743 mem /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.20.0
1743 mem /usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.20.0
1743 mem /usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.20.0
1743 mem /usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0
1743 mem /usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
1743 mem /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
1743 mem /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libgmp.so.10.4.1
1743 mem /usr/lib/x86_64-linux-gnu/libhogweed.so.6.4
1743 mem /usr/lib/x86_64-linux-gnu/libnettle.so.8.4
1743 mem /usr/lib/x86_64-linux-gnu/libtasn1.so.6.6.2
1743 mem /usr/lib/x86_64-linux-gnu/libunistring.so.2.2.0
1743 mem /usr/lib/x86_64-linux-gnu/libidn2.so.0.3.7
1743 mem /usr/lib/x86_64-linux-gnu/libp11-kit.so.0.3.0
1743 mem /usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13
1743 mem /usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1
1743 DEL
1743 mem /usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1
1743 mem /usr/lib/x86_64-linux-gnu/libkrb5.so.3.3
1743 DEL
1743 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1743 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1743 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1743 mem /usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0
1743 mem /usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.20704.0
1743 mem /usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.5000.6
1743 mem /usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.5000.6
1743 DEL
1743 mem /usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23609.1
1743 mem /usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4200.8
1743 mem /usr/lib/x86_64-linux-gnu/libcairo.so.2.11600.0
1743 mem /usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11600.0
1743 mem /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
1743 mem /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
1743 mem /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
1743 mem /usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.5000.6
1743 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1743 mem /usr/lib/x86_64-linux-gnu/libgdk-3.so.0.2404.29
1743 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1743 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1743 mem /usr/lib/x86_64-linux-gnu/libgnutls.so.30.31.0
1743 mem /usr/lib/x86_64-linux-gnu/libavahi-client.so.3.2.9
1743 mem /usr/lib/x86_64-linux-gnu/libavahi-common.so.3.5.4
1743 mem /usr/lib/x86_64-linux-gnu/libgssapi_krb5.so.2.2
1743 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1743 mem /usr/lib/x86_64-linux-gnu/libnotify.so.4.0.0
1743 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1743 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1743 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1743 mem /usr/lib/x86_64-linux-gnu/libgtk-3.so.0.2404.29
1743 DEL
1743 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1743 0r /dev/null
1743 1u type=STREAM
1743 2u type=STREAM
1743 3u [eventfd]
1743 4u [eventfd]
1743 5u type=STREAM
1743 6u [eventfd]
1743 7u type=STREAM
1747 cwd /home/andriy
1747 rtd /
1747 txt /usr/libexec/gsd-disk-utility-notify
1747 mem /usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2
1747 mem /usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
1747 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1747 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1747 mem /usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4200.8
1747 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1747 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1747 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1747 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1747 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1747 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1747 DEL
1747 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1747 mem /usr/lib/x86_64-linux-gnu/libudisks2.so.0.0.0
1747 mem /usr/lib/x86_64-linux-gnu/libnotify.so.4.0.0
1747 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1747 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1747 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1747 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1747 0r /dev/null
1747 1u type=STREAM
1747 2u type=STREAM
1747 3u [eventfd]
1747 4u [eventfd]
1747 5u type=STREAM
1747 6u [eventfd]
1747 7u type=STREAM
1751 cwd /home/andriy
1751 rtd /
1751 txt /usr/libexec/ibus-memconf
1751 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
1751 mem /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
1751 mem /usr/lib/locale/locale-archive
1751 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1751 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1751 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1751 DEL
1751 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1751 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1751 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1751 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1751 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1751 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1751 mem /usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.526
1751 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1751 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1751 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1751 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1751 0r /dev/null
1751 1w /dev/null
1751 2w /dev/null
1751 3u [eventfd]
1751 4u [eventfd]
1751 5u type=STREAM
1751 6u [eventfd]
1751 7r inotify
1751 8u type=STREAM
1754 cwd /home/andriy
1754 rtd /
1754 txt /usr/libexec/ibus-extension-gtk3
1754 mem /usr/lib/x86_64-linux-gnu/libvorbis.so.0.4.9
1754 mem /usr/lib/x86_64-linux-gnu/libogg.so.0.8.5
1754 mem /usr/lib/x86_64-linux-gnu/libltdl.so.7.3.1
1754 mem /usr/lib/x86_64-linux-gnu/libtdb.so.1.4.5
1754 mem /usr/lib/x86_64-linux-gnu/libcanberra.so.0.2.5
1754 mem /usr/lib/x86_64-linux-gnu/libvorbisfile.so.3.3.8
1754 mem /usr/lib/x86_64-linux-gnu/libcanberra-gtk3.so.0.1.9
1754 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
1754 mem /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
1754 mem /usr/share/themes/Yaru/gtk-3.0/gtk.gresource
1754 DEL
1754 mem /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
1754 DEL
1754 mem /usr/lib/locale/locale-archive
1754 mem /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1
1754 mem /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
1754 mem /usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4
1754 mem /usr/lib/x86_64-linux-gnu/libcap.so.2.44
1754 mem /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3
1754 mem /usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8
1754 mem /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
1754 mem /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.0.9
1754 mem /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
1754 mem /usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0
1754 mem /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.0.9
1754 mem /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1754 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1754 mem /usr/lib/x86_64-linux-gnu/libdatrie.so.1.4.0
1754 mem /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
1754 mem /usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7
1754 mem /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.2.1
1754 mem /usr/lib/x86_64-linux-gnu/libatspi.so.0.0.1
1754 mem /usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13
1754 mem /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
1754 mem /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libfreetype.so.6.18.1
1754 mem /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.40.0
1754 mem /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
1754 DEL
1754 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1754 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1754 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1754 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1754 mem /usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2
1754 mem /usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
1754 mem /usr/lib/x86_64-linux-gnu/libthai.so.0.3.1
1754 mem /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
1754 mem /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.20.0
1754 mem /usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.20.0
1754 mem /usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.20.0
1754 mem /usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0
1754 mem /usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
1754 mem /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
1754 mem /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0
1754 mem /usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.20704.0
1754 mem /usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.5000.6
1754 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1754 DEL
1754 mem /usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0
1754 mem /usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23609.1
1754 mem /usr/lib/x86_64-linux-gnu/libcairo.so.2.11600.0
1754 mem /usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11600.0
1754 mem /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
1754 mem /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
1754 mem /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
1754 mem /usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.5000.6
1754 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1754 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1754 mem /usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.526
1754 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1754 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1754 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1754 mem /usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4200.8
1754 mem /usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.5000.6
1754 mem /usr/lib/x86_64-linux-gnu/libgdk-3.so.0.2404.29
1754 mem /usr/lib/x86_64-linux-gnu/libgtk-3.so.0.2404.29
1754 mem /usr/lib/x86_64-linux-gnu/gtk-3.0/modules/libcanberra-gtk3-module.so
1754 DEL
1754 DEL
1754 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1754 mem /usr/share/locale-langpack/en/LC_MESSAGES/gtk30.mo
1754 0r /dev/null
1754 1w /dev/null
1754 2w /dev/null
1754 3u type=STREAM
1754 4u [eventfd]
1754 5u [eventfd]
1754 6u type=STREAM
1754 7u [eventfd]
1754 8u [eventfd]
1754 9u /memfd:wayland-cursor
1754 10u type=STREAM
1754 11u type=STREAM
1754 12u [eventfd]
1754 13r inotify
1754 14u type=STREAM
1755 cwd /home/andriy
1755 rtd /
1755 txt /usr/libexec/evolution-data-server/evolution-alarm-notify
1755 mem /usr/lib/x86_64-linux-gnu/gtk-3.0/modules/libcanberra-gtk3-module.so
1755 mem /usr/share/fonts/truetype/ubuntu/Ubuntu-RI.ttf
1755 mem /usr/share/locale-langpack/en/LC_MESSAGES/gnome-control-center-2.0.mo
1755 mem /usr/share/mime/mime.cache
1755 mem /usr/share/fonts/truetype/ubuntu/Ubuntu-R.ttf
1755 mem /var/cache/fontconfig/73869067-5791-4405-bff2-6a8a8f91683d-le64.cache-7
1755 mem /var/cache/fontconfig/93b88157-479e-4a15-9c02-337bd30ea3a1-le64.cache-7
1755 mem /var/cache/fontconfig/79fb5470-6c0b-45c4-9db8-55028661434f-le64.cache-7
1755 mem /var/cache/fontconfig/6d0991b5-eff4-42ea-b815-5e84a450b1ef-le64.cache-7
1755 mem /var/cache/fontconfig/67ede2a5-17c3-4f41-b7c8-1f5ff0626b45-le64.cache-7
1755 mem /var/cache/fontconfig/4f43ad5b-1487-4006-b0a0-8da5ee6195c3-le64.cache-7
1755 mem /var/cache/fontconfig/10039d64-1ddb-4416-8750-9d6af6cbbfdb-le64.cache-7
1755 mem /var/cache/fontconfig/f3f5a83d-a34b-4a4e-b1a6-20cb858b6914-le64.cache-7
1755 mem /var/cache/fontconfig/e2491cfd-b57f-4968-b9ac-012cef3f68f9-le64.cache-7
1755 mem /var/cache/fontconfig/ee04d390-ad3c-42fc-b4d4-b4369ea4613d-le64.cache-7
1755 mem /var/cache/fontconfig/352824b6-a40d-4930-9b6e-232506d01d08-le64.cache-7
1755 mem /var/cache/fontconfig/6b957415-5bd2-42b1-99e1-89e25adfa1c1-le64.cache-7
1755 mem /var/cache/fontconfig/d130f171-bd63-41e2-a6e2-a15e189e72cb-le64.cache-7
1755 mem /var/cache/fontconfig/2f03b4cd-64f9-4bd8-9e8d-ea2b3e3940f8-le64.cache-7
1755 mem /var/cache/fontconfig/fd51c4e2-f89d-45ce-9ec8-cb791f583e39-le64.cache-7
1755 mem /var/cache/fontconfig/d100bf3c-d634-44d8-83c8-da76176c9110-le64.cache-7
1755 mem /var/cache/fontconfig/a52fb9f1-ecf2-4221-8bf6-9e44c571ca5f-le64.cache-7
1755 mem /var/cache/fontconfig/dc5f7890-eba8-4bb6-bc5c-785b686850cd-le64.cache-7
1755 mem /var/cache/fontconfig/470a6664-9047-4603-8db7-e2d6006c7b6d-le64.cache-7
1755 mem /var/cache/fontconfig/bf3bf605-afb3-4549-8480-1f0630b36d31-le64.cache-7
1755 mem /var/cache/fontconfig/2a6c534c-4829-40cf-ad82-f5112445daa5-le64.cache-7
1755 mem /var/cache/fontconfig/22103d15-a1c5-4025-802a-973dffa2f270-le64.cache-7
1755 mem /var/cache/fontconfig/0ddf6199-d49f-451f-9e48-0b50af8e4c20-le64.cache-7
1755 mem /var/cache/fontconfig/3faa48f5-138e-4482-97cb-970483cb0437-le64.cache-7
1755 mem /var/cache/fontconfig/2b842ffd-a61d-4f79-a028-9a97f43fdec1-le64.cache-7
1755 mem /var/cache/fontconfig/ee1b288d-074f-4386-b5cd-288fdeea00de-le64.cache-7
1755 mem /var/cache/fontconfig/2ee9f473-d456-415f-8d79-2d40af371bb0-le64.cache-7
1755 mem /var/cache/fontconfig/ae2fc126-ce8d-48e3-b1fc-b4599fa6c12a-le64.cache-7
1755 mem /var/cache/fontconfig/20b01289-aa6a-43cf-90ab-4585f91edfb5-le64.cache-7
1755 mem /var/cache/fontconfig/5e6a07f1-3bf9-4b76-9c51-dc8513d028a7-le64.cache-7
1755 mem /var/cache/fontconfig/219c61b3-5eac-4df3-b62e-12758dd30c41-le64.cache-7
1755 mem /var/cache/fontconfig/3f051f90-318a-45c9-a98f-8dee9d253d96-le64.cache-7
1755 mem /var/cache/fontconfig/402c7322-38d3-469c-9367-6bc5241ebf13-le64.cache-7
1755 mem /var/cache/fontconfig/d6a4f1ca-1b09-4c83-ad35-99e3053d8349-le64.cache-7
1755 mem /var/cache/fontconfig/db07b64b-8548-4f5b-8d67-a94c781134bd-le64.cache-7
1755 mem /var/cache/fontconfig/b78314d3-74e2-4804-8390-a90295b3fd55-le64.cache-7
1755 mem /var/cache/fontconfig/477f2b2c-1a56-4105-96c2-ec9dbcc9c1dc-le64.cache-7
1755 mem /var/cache/fontconfig/20f0c343-e6aa-405a-b16e-1d2396e81a89-le64.cache-7
1755 mem /var/cache/fontconfig/fde0d4e7-103f-4daf-b89c-fb00b170eb28-le64.cache-7
1755 mem /var/cache/fontconfig/e663193d-8a00-47cb-8e62-891db2f4bba9-le64.cache-7
1755 mem /var/cache/fontconfig/9ffa42cb-576d-46f2-bffa-8e95681a2ff9-le64.cache-7
1755 mem /var/cache/fontconfig/af233d75-18db-4cc2-b924-7f3437bbcd1b-le64.cache-7
1755 mem /var/cache/fontconfig/89478ce9-30d8-4a55-ae88-949bad048a7a-le64.cache-7
1755 mem /var/cache/fontconfig/12bdbe5b-9263-4254-968c-ec31d7230cb1-le64.cache-7
1755 mem /var/cache/fontconfig/40212f97-4cc7-4548-be7f-68ce83eb13b8-le64.cache-7
1755 mem /var/cache/fontconfig/0258f221-5e9d-4bfc-880d-c6883487e143-le64.cache-7
1755 mem /var/cache/fontconfig/c69068bc-c8e5-4135-a366-6de24b03a9b2-le64.cache-7
1755 mem /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
1755 mem /usr/share/zoneinfo-icu/44/le/zoneinfo64.res
1755 mem /usr/lib/evolution-data-server/camel-providers/libcamelimapx.so
1755 mem /var/cache/fontconfig/e172787d-094c-4afc-91ab-238a5dc56fe0-le64.cache-7
1755 mem /var/cache/fontconfig/b20be5e8-6f35-41e2-a803-d7ee295ff71b-le64.cache-7
1755 mem /var/cache/fontconfig/9e456dd2-bc11-4387-9bea-440f1313e096-le64.cache-7
1755 mem /usr/lib/evolution-data-server/camel-providers/libcamelpop3.so
1755 mem /usr/lib/evolution-data-server/camel-providers/libcamelsmtp.so
1755 mem /usr/lib/evolution-data-server/camel-providers/libcamellocal.so
1755 mem /var/cache/fontconfig/db75646b-0540-4873-abea-6981ccddc7ce-le64.cache-7
1755 mem /usr/share/zoneinfo-icu/44/le/timezoneTypes.res
1755 mem /usr/lib/evolution-data-server/camel-providers/libcamelnntp.so
1755 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
1755 mem /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
1755 mem /usr/share/themes/Yaru/gtk-3.0/gtk.gresource
1755 DEL
1755 mem /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
1755 DEL
1755 mem /usr/lib/locale/locale-archive
1755 mem /usr/lib/x86_64-linux-gnu/libsasl2.so.2.0.25
1755 DEL
1755 mem /usr/lib/x86_64-linux-gnu/libgmp.so.10.4.1
1755 mem /usr/lib/x86_64-linux-gnu/libhogweed.so.6.4
1755 DEL
1755 DEL
1755 mem /usr/lib/x86_64-linux-gnu/libgnutls.so.30.31.0
1755 mem /usr/lib/x86_64-linux-gnu/libnettle.so.8.4
1755 mem /usr/lib/x86_64-linux-gnu/libssh.so.4.8.7
1755 mem /usr/lib/x86_64-linux-gnu/librtmp.so.1
1755 mem /usr/lib/x86_64-linux-gnu/libnghttp2.so.14.20.1
1755 DEL
1755 mem /usr/lib/x86_64-linux-gnu/libdebuginfod-0.186.so
1755 mem /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
1755 mem /usr/lib/x86_64-linux-gnu/libudev.so.1.7.2
1755 mem /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
1755 mem /usr/lib/x86_64-linux-gnu/libelf-0.186.so
1755 mem /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
1755 mem /usr/lib/x86_64-linux-gnu/libresolv.so.2
1755 mem /usr/lib/x86_64-linux-gnu/libkeyutils.so.1.9
1755 mem /usr/lib/x86_64-linux-gnu/libplds4.so
1755 mem /usr/lib/x86_64-linux-gnu/libplc4.so
1755 DEL
1755 mem /usr/lib/x86_64-linux-gnu/libevdev.so.2.3.0
1755 mem /usr/lib/x86_64-linux-gnu/libgbm.so.1.0.0
1755 mem /usr/lib/x86_64-linux-gnu/libdrm.so.2.4.0
1755 mem /usr/lib/x86_64-linux-gnu/libgudev-1.0.so.0.3.0
1755 mem /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
1755 mem /usr/lib/x86_64-linux-gnu/libGL.so.1.7.0
1755 mem /usr/lib/x86_64-linux-gnu/libgstallocators-1.0.so.0.2001.0
1755 mem /usr/lib/x86_64-linux-gnu/liborc-0.4.so.0.32.0
1755 mem /usr/lib/x86_64-linux-gnu/libdw-0.186.so
1755 mem /usr/lib/x86_64-linux-gnu/libunwind.so.8.0.1
